game,achievement,description,achieved,unlocktime
Lost Ark,Adventurer of Rohendel,Complete 10% of Adventurer's Tome: Rohendel,False,null
Lost Ark,Adventurer of Yorn,Complete 10% of Adventurer's Tome: Yorn,False,null
Lost Ark,Basic Training,Perform 100 basic attacks,True,2022-02-12 22:17:51
Lost Ark,M-M-M-Monster Kill!,"Defeat 120,000 monsters",False,null
Lost Ark,Elite? As If,Defeat 20 Elite monsters,False,null
Lost Ark,Unleash the Power Within,Use 10 Awakening Skills,False,null
Lost Ark,Boss Hunter: Novice,"Defeat Field Bosses: Rudric, Salt Giant, Rovlen, Wili-wili, Caspiel",False,null
Lost Ark,Boss Hunter: Pro,"Defeat Field Bosses: Chuo, Velkan, Casrick, Maneth",False,null
Lost Ark,Boss Hunter: Expert,"Defeat Field Bosses: Black Chicking, White Chicking, Batuark, Gorka Grosse, Savnak, Erasmo",False,null
Lost Ark,Cold and Dangerous,Defeat Field Boss Tarsila,False,null
Lost Ark,Skill Research,Apply 10 skill level changes,False,null
Lost Ark,Map Trader,Trade a map for the first time,False,null
Lost Ark,Geography Nerd,Trade 10 maps,False,null
Lost Ark,Public Service Worker,Earn 5 Cooperation Bonus Points yourself,False,null
Lost Ark,The A-Team,Enter a secret dungeon in a 4-person party,False,null
Lost Ark,Master the Beers,Complete all Co-op quests in Gesbroy,False,null
Lost Ark,Creating a Legend,Get a Legendary item by crafting,False,null
Lost Ark,Resource Investment,Use 50 materials for item crafting,False,null
Lost Ark,For the Most Powerful Weapon Possible,Try Honing 10 times	,False,null
Lost Ark,Meaningless Explosion,Use a mining bomb and fail to blow up any ore 5 times,False,null
Lost Ark,Will I Grow If I Eat This?,Pick 40 mushrooms,False,null
Lost Ark,Gotcha!,Throw a machete and hit prey while Search is active 150 times,False,null
Lost Ark,Artisans Favor Good Tools,Equip Relic-rarity tools for all six Trade Skills,False,null
Lost Ark,Alone in Your Field,Complete the Platinum Field alone,False,null
Lost Ark,Path of the Expert Forager,Reach Foraging Lv. 10,False,null
Lost Ark,Path of the Expert Logger,Reach Logging Lv. 10,False,null
Lost Ark,Path of the Expert Miner,Reach Mining Lv. 10,False,null
Lost Ark,Path of the Expert Hunter,Reach Hunting Lv. 10,False,null
Lost Ark,Teach Them to Fish,Reach Fishing Lv. 10,False,null
Lost Ark,Path of the Expert Archaeologist,Reach Excavating Lv. 10,False,null
Lost Ark,"When I Find You, and I Will...",Track 1 hideout using Tracking Clues,False,null
Lost Ark,Start of Endless Chaos,Clear 1 Chaos Gate,False,null
Lost Ark,Exploration: Cube,Collect a Diamond Chest from the Cube (normal),False,null
Lost Ark,Deep Exploration: Cube,Collect a Diamond Chest from Cube (hard),False,null
Lost Ark,Exploration: Elite Cube,Collect a Diamond Chest from Elite Cube (normal),False,null
Lost Ark,Deep Exploration: Elite Cube,Collect a Bronze Chest from Elite Cube (hard),False,null
Lost Ark,Exploration: Dimension Cube,Collect a Diamond Chest from Dimensional Cube (normal),False,null
Lost Ark,Gear of My Dreams,Reach Item Level 302,False,null
Lost Ark,Superb Gear,Reach item level 1300,False,null
Lost Ark,What's This Stone For?,Equip an Ability Stone,False,null
Lost Ark,That Was Close,Clear a Cube stage with less than 5% HP left,False,null
Lost Ark,Survivor,Clear a Cube Stage as the last surviving player,False,null
Lost Ark,Training Platform,Clear Boss Rush Stage 1,False,null
Lost Ark,Legendary Hunter,Clear 3 Guardian Raids,False,null
Lost Ark,I Hit Hard,Clear 1 Guardian Raid by singlehandedly inflicting at least 50% of the damage it takes to clear,False,null
Lost Ark,Everyone Okay?,Clear a Guardian Raid without anyone in your party dying 20 times,False,null
Lost Ark,Legendary Pacifist,Use the Portal in a legendary secret dungeon with no kills,False,null
Lost Ark,Everybody Here?,Clear a Chaos Gate in a group of 30,False,null
Lost Ark,Survival Expert,Clear 20 Abyss Raids without using Battle items,False,null
Lost Ark,Look at the Time,Play for 50 hours in total,False,null
Lost Ark,A Leading Life,Progress to an Advanced Class,True,2022-02-12 22:18:37
Lost Ark,Pathfinder,Activate 10 Triports,False,null
Lost Ark,Use My Nickname,Collect 10 or more titles,False,null
Lost Ark,Where Mokokos Come From,Pick One Mokoko Seed,False,null
Lost Ark,City Tour,"Ride town transportation in Changhun, Stern, and Vern Castle",False,null
Lost Ark,Same Thing Each Day,Complete 10 Daily Quests,False,null
Lost Ark,Surprise Me,Complete 10 Sudden Quests,False,null
Lost Ark,Master Detective,Solve the mysterious murder case in Feiton,False,null
Lost Ark,Mastery,Switch to Skill Tree Tier 3,False,null
Lost Ark,War and Peace,"Take Selfies on Goblin Island, Island of Mist, Medeia, Lush Reed Island, and Asura Island",False,null
Lost Ark,Out of This World,"Take Selfies in Yozmund, Distorted Island, Phantom Island, Phantomwing Island, Shadow Moon Market, and Shangra",False,null
Lost Ark,Summer Vacation Guide,"Take Selfies on Aiwana Island, Peyto, Gravis, Lagoon Island, Revelry Row, and Gesbroy",False,null
Lost Ark,Four Seasons,"Take Selfies in  Argon, Sunflower Island, Liebeheim, and Island of Azure Wind.",False,null
Lost Ark,Aiming Higher,Reach Combat Lv. 60,False,null
Lost Ark,I Know What You Like,Give 40 Rapport gifts,False,null
Lost Ark,Voice of Arkesia,Play an instrument for an Affinity NPC,False,null
Lost Ark,Struggling Economy,"Spend 10,000 Silver repairing gear",False,null
Lost Ark,Just Get a New One,Repair an item at 0 durability,False,null
Lost Ark,Broken-Down Legend,Successfully dismantle 1 Legendary or better item,False,null
Lost Ark,So Lux!,Fuse Gems into Lv. 5 or above once,False,null
Lost Ark,Vendor on the Move,Find the wandering merchant,False,null
Lost Ark,Not All Who Wander Are Lost,Make an exchange with a Wandering Merchant,False,null
Lost Ark,A Good Trade,Buy a Legendary item from the Wandering Merchant,False,null
Lost Ark,Inventory Clearance,Sell 100 items,False,null
Lost Ark,A Little Too Heavy,"Earn a total of 10,000 Silver by selling items",False,null
Lost Ark,Big Trader,"Earn 100,000 or more Silver with a single sale",False,null
Lost Ark,Scoring Sheet Music,Learn 3 pieces of sheet music,False,null
Lost Ark,Busker,Play Sheet Music 300 times,False,null
Lost Ark,Master Jeweler,Successfully facet 5 times,False,null
Lost Ark,Cold as the Ground,Resurrect after being dead for 4 minutes,False,null
Lost Ark,Resuscitation,Use a healing potion with 1 HP left,False,null
Lost Ark,Fun while It Lasted,Die while riding a hoverboard in the Heart of Sceptrum,False,null
Lost Ark,Morai Ruins Expert,Find all Secret Locations inside Morai Ruins,False,null
Lost Ark,A Secret Place,Enter 10 secret dungeons,False,null
Lost Ark,Something Buried,Obtain 5 treasure maps,False,null
Lost Ark,Oxymoron,Discover the Burning Ice,False,null
Lost Ark,Free Whaley,Discover an item after a humpback whale jumps,False,null
Lost Ark,I Want My Leg Back,Discover Pirate's Peg Leg,False,null
Lost Ark,Light in the Dark,Clear Twilight Chapel within 11 minutes,False,null
Lost Ark,Quite a Photo,Take a screenshot on Starlight Isle,False,null
Lost Ark,Chicking,Defeat Gold Chicking in Alaker,False,null
Lost Ark,Very Superstitious,Throw 100 commemorative coins in Atropos,False,null
Lost Ark,"Pour It Out, Drink It Up!",Drink handcrafted beer until you get drunk,False,null
Lost Ark,Walls Have Ears,Eavesdrop and listen to all whispers exchanged in Shadowmoon Market,False,null
Lost Ark,Fire Keeper,Collect 10 Lantern Fuel,False,null
Lost Ark,Card Collector,Put 5 cards in your catalog,False,null
Lost Ark,Extended Manor,Reach Manor Lv. 5,False,null
Lost Ark,Couldn't Be More Perfect,Complete Dispatch missions at Rank SS once,False,null
Lost Ark,Jackpot! I Think?,Earn exactly 777 Silver from dropped loot,False,null
Lost Ark,I'm All You Need,"Inflict at least 10,000 damage in a single battle",False,null
Lost Ark,Carnage,Win in Team Deathmatch by at least 10 more kills than your opponent,False,null
Lost Ark,Thoroughly Perfect Victory ,Win in Team Deathmatch without losing any teammates,False,null
Lost Ark,Duel Victory,Win 1 duel,False,null
Lost Ark,Strategic Victory,Win a duel by forcing the opponent out-of-bounds 10 times,False,null
Lost Ark,Perfect Victory,Win 10 duels without taking any damage,False,null
Lost Ark,Towel Thrown,Win 10 duels by forfeit,False,null
Lost Ark,Am I Too Strong?,Opponent declines 1 or more duels,False,null
Lost Ark,Competitive Match: Grand Master,Reach Grandmaster in Competitive Match,False,null
Lost Ark,Champion,Reach PvP Extreme 10,False,null
Lost Ark,Maiden voyage,Make your maiden voyage on the Sea of Gienna,False,null
Lost Ark,Docked,Enter a port,False,null
Lost Ark,"Honk, Honk",Use the Ship Horn 10 times,False,null
Lost Ark,Treasure Chest Collector,Salvage treasure 50 times,False,null
Lost Ark,Haunted Sea,Enter 5 Ghost Ships,False,null
Lost Ark,Invincible Armada,"Upgrade Estoque, White Wind, Sturmbreacher, Eurus, and Brahms to Lv. 10",False,null
Lost Ark,What's in a Name?,Change a ship’s name,False,null
Lost Ark,You Work for Me!,Recruit 10 crew members,False,null
Lost Ark,Stars across the Ocean,Find an island,False,null
Lost Ark,Priest Named Armen,Meet a companion on your quest to find the Ark,True,2022-02-12 22:20:38
Lost Ark,What Truly Shines,Complete Crown of Lakebar quest in West Luterra,False,null
Lost Ark,Reclaim the Throne,West Luterra: Stop Scherrit's plan,False,null
Lost Ark,Successor of Fate,Obtain your first Ark,False,null
Lost Ark,Protected by the Last Giant,Complete Peace of Mind quest in Tortoyk,False,null
Lost Ark,Expert Gladiator,Reach PvP Tier 10,False,null
Lost Ark,Joint Effort,[Team Elimination Match] Win 10 times,False,null
Lost Ark,So Selfish,Singlehandedly eliminate all enemies in Team Elimination,False,null
Lost Ark,Clash of Tiger and Dragon - the First Sword of Changhun,Win the Anikka Tournament,False,null
Lost Ark,The Heart Keeps on Beating,Complete the Heart of Sceptrum quest in Arthetine,False,null
Lost Ark,Gorgon Slayer,Complete To the Nest quest in North Vern,False,null
Lost Ark,"Hail, Daybreakers!",Kill Vrad,False,null
Lost Ark,Down Memory Lane,Complete Dark Truth quest,False,null
Lost Ark,Rise Up,Attack an enemy while disguised as a prisoner,False,null
Lost Ark,Knock-Knock,King's Tomb: Open all the Doors of Choice at Lastra Forest,False,null
Lost Ark,The Enlightened I,Feel the first five essences of Taoist Power hidden across Shangra,False,null
Lost Ark,The Enlightened II,Feel the last five essences of Taoist Power hidden across Shangra,False,null
Lost Ark,Juice Explosion,Destroy 10 huge golden peaches in Shangra,False,null
Lost Ark,Stronghold Development Plan,Unlock all of your Stronghold,False,null
Lost Ark,Undisputed Champion,Win 50 matches in the Proving Grounds,False,null
Lost Ark,I’m Helping!,Contribute to a Guild's weekly income,False,null
Lost Ark,Buddy System,Complete a dungeon with a guild member,False,null
Lost Ark,Fighting Spirit,Participate in a Guild PvP match,False,null
Demonologist,SUPERNATURAL,Read EMF Level 5.,False,null
Demonologist,Metaphysical Intelligence Intern,Exorcise the ghost once.,False,null
Demonologist,Metaphysical Intelligence Rookie,Exorcise the ghost 5 times.,False,null
Demonologist,Hail Mary,Purchase Two Crucifix,False,null
Demonologist,THE INEBRIATED,Buy the Pub.,False,null
Demonologist,The Light Keeper,Buy the Lighthouse.,False,null
Demonologist,The Descent Into Madness...,Play on the Abandoned House map.,True,2023-04-07 23:53:10
Demonologist,Health Care Hauntings,Play on the Hospital map,False,null
Demonologist,Cyclone Street Surveyor,Play on the Cyclone Street map.,False,null
Demonologist,This Isn't Over!,Die once.,False,null
Demonologist,The Phoenix: Rebirth,Revive your friend with a Tarot Card.,False,null
Demonologist,Ghost Chaser,Correctly identify the ghost once.,False,null
Demonologist,Paranormal Journalist,Correctly identify the ghost 3 times.,False,null
Demonologist,Paranormal Photographer,Take Two Photos Of The Ghost.,False,null
Demonologist,Deerscent Into Madness,no description available,False,null
Demonologist,Madmen Hunters,Play on the Bedlam map,False,null
Demonologist,The Fried Ghost,Exorcise the ghost in the Bedlam,False,null
Demonologist,Good or Evil?,no description available,False,null
Demonologist,Desolate Lunacy in the Far East,Play on the Kurosawa House map,False,null
Stumble Guys,Champion!,Finish 1st out of 32 players,False,null
Stumble Guys,Battler,Play 300 levels,False,null
Stumble Guys,Trophy Collector,"Earn 1,000 Stumble trophies",False,null
Stumble Guys,I See Stars,Earn 500 stars,False,null
Stumble Guys,Leveling Up,"Earn 10,000 XP",False,null
Stumble Guys,Stand Out,Unlock 40 unique skins,False,null
Stumble Guys,:) :P,Unlock 20 unique emotes,False,null
Stumble Guys,Show Off,Unlock 10 unique animations,False,null
Stumble Guys,Eat My Dust,Unlock 5 unique footsteps,False,null
Stumble Guys,Express Yourself,Change your Stumbler color,False,null
Stumble Guys,Master Champion!!,Finish 1st out of 32 players 5 times,False,null
Stumble Guys,Bot Bash,Advance or win on Bot Bash,False,null
Stumble Guys,Paint Splash,Advance or win on Paint Splash,False,null
Stumble Guys,Block Dash,Advance or win on Block Dash,False,null
Stumble Guys,Jungle Roll,Advance or win on Jungle Roll,False,null
Stumble Guys,Rocket Rumble,Advance or win on Rocket Rumble,False,null
Stumble Guys,Lost Temple,Advance or win on Lost Temple,False,null
Stumble Guys,Laser Tracer,Advance or win on Laser Tracer,False,null
Stumble Guys,Super Slide,Advance or win on Super Slide,False,null
Stumble Guys,Space Race,Advance or win on Space Race,False,null
Stumble Guys,Lava Land,Advance or win on Lava Land,False,null
Stumble Guys,Bombardment,Advance or win on Bombardment,False,null
Stumble Guys,Honey Drop,Advance or win on Honey Drop,False,null
Stumble Guys,Stumble Soccer,Advance or win on Stumble Soccer,False,null
Stumble Guys,Lava Rush,Advance or win on Lava Rush,False,null
Stumble Guys,Floor Flip,Advance or win on Floor Flip,False,null
Stumble Guys,Over and Under,Advance or win on Over and Under,False,null
Stumble Guys,Cannon Climb,Advance or win on Cannon Climb,False,null
Stumble Guys,Pivot Push,Advance or win on Pivot Push,False,null
Stumble Guys,Humble Stumble,Advance or win on Humble Stumble,False,null
Stumble Guys,Icy Heights,Advance or win on Icy Heights,False,null
Stumble Guys,Spin Go Round,Advance or win on Spin Go Round,False,null
Stumble Guys,Tile Fall,Advance or win on Tile Fall,False,null
Stumble Guys,Stumble Expert,Advance or win 100 levels,False,null
Stumble Guys,Round & Round,Spin 50 wheels,False,null
Stumble Guys,Social Butterfly,Use 100 emotes,False,null
Cult of the Lamb,First Follower,The first devotee to the Cult of the Lamb.,True,2024-10-11 18:35:08
Cult of the Lamb,Deal with the Devil,A deal that cannot be undone.,True,2024-10-11 18:30:15
Cult of the Lamb,Preacher of Truth,Let the Word be known.,True,2024-10-11 18:49:03
Cult of the Lamb,The First Death,Salvation awaits the fallen soul.,True,2024-10-12 13:51:59
Cult of the Lamb,Death to Non-Believers,Defeat the first mini-boss.,True,2024-10-11 18:43:26
Cult of the Lamb,The Flock Grows,Gain 5 Followers.,True,2024-10-11 19:00:55
Cult of the Lamb,Flock of Many,Gain 10 Followers.,True,2024-10-12 19:54:37
